,ARIMA_Forecast,SARIMA_Forecast,ES_Forecast,GARCH_Variance
2019-03-19 19:00:00,12253.545432520967,37491.5170346811,18286.189934793165,8542490.943965277
2019-03-19 20:00:00,12253.545432520967,37043.39531795046,17899.73657798898,8542490.943965277
2019-03-19 21:00:00,12253.545432520967,36698.20071134313,17465.94648940388,8542490.943965277
2019-03-19 22:00:00,12253.545432520967,35721.40189365717,16393.23771013679,8542490.943965277
2019-03-19 23:00:00,12253.545432520967,34551.070616461715,15153.725754683954,8542490.943965277
2019-03-20 00:00:00,12253.545432520967,33630.29610902032,14206.571289338743,8542490.943965277
2019-03-20 01:00:00,12253.545432520967,32953.85627522071,13484.75666773838,8542490.943965277
2019-03-20 02:00:00,12253.545432520967,32548.198647237437,13083.823165433721,8542490.943965277
2019-03-20 03:00:00,12253.545432520967,32306.46040302699,12802.453882393425,8542490.943965277
2019-03-20 04:00:00,12253.545432520967,32349.433419303507,12831.221179340588,8542490.943965277
2019-03-20 05:00:00,12253.545432520967,32735.338835936804,13137.486214860353,8542490.943965277
2019-03-20 06:00:00,12253.545432520967,33351.52349362045,13696.793196713417,8542490.943965277
2019-03-20 07:00:00,12253.545432520967,33957.34531488838,14058.704679783159,8542490.943965277
2019-03-20 08:00:00,12253.545432520967,34634.53415186878,14495.811673630726,8542490.943965277
2019-03-20 09:00:00,12253.545432520967,35299.997633997045,15034.096628466665,8542490.943965277
2019-03-20 10:00:00,12253.545432520967,36046.82441962117,15733.006412923587,8542490.943965277
2019-03-20 11:00:00,12253.545432520967,36662.37671820795,16364.000329442175,8542490.943965277
2019-03-20 12:00:00,12253.545432520967,37273.777700079525,17084.4741928873,8542490.943965277
2019-03-20 13:00:00,12253.545432520967,37792.592759338964,17695.48903622076,8542490.943965277
2019-03-20 14:00:00,12253.545432520967,38121.20295075757,18141.38888793113,8542490.943965277
2019-03-20 15:00:00,12253.545432520967,38302.31124958314,18461.462503134047,8542490.943965277
2019-03-20 16:00:00,12253.545432520967,38398.27681718144,18698.47107074669,8542490.943965277
2019-03-20 17:00:00,12253.545432520967,38345.767567889656,18819.275386193982,8542490.943965277
2019-03-20 18:00:00,12253.545432520967,38029.253932490516,18630.921940121276,8542490.943965277
2019-03-20 19:00:00,12253.545432520967,37576.802379083965,18287.775429810197,8542490.943965277
2019-03-20 20:00:00,12253.545432520967,37128.68066235333,17901.322073006013,8542490.943965277
2019-03-20 21:00:00,12253.545432520967,36783.486055746,17467.531984420915,8542490.943965277
2019-03-20 22:00:00,12253.545432520967,35806.68723806003,16394.82320515382,8542490.943965277
2019-03-20 23:00:00,12253.545432520967,34636.35596086458,15155.311249700986,8542490.943965277
2019-03-21 00:00:00,12253.545432520967,33715.58145342318,14208.156784355777,8542490.943965277
2019-03-21 01:00:00,12253.545432520967,33039.14161962357,13486.342162755413,8542490.943965277
2019-03-21 02:00:00,12253.545432520967,32633.483991640303,13085.408660450754,8542490.943965277
2019-03-21 03:00:00,12253.545432520967,32391.745747429857,12804.03937741046,8542490.943965277
2019-03-21 04:00:00,12253.545432520967,32434.718763706373,12832.80667435762,8542490.943965277
2019-03-21 05:00:00,12253.545432520967,32820.62418033967,13139.071709877386,8542490.943965277
2019-03-21 06:00:00,12253.545432520967,33436.80883802332,13698.378691730451,8542490.943965277
2019-03-21 07:00:00,12253.545432520967,34042.630659291244,14060.290174800191,8542490.943965277
2019-03-21 08:00:00,12253.545432520967,34719.819496271644,14497.397168647758,8542490.943965277
2019-03-21 09:00:00,12253.545432520967,35385.28297839991,15035.682123483697,8542490.943965277
2019-03-21 10:00:00,12253.545432520967,36132.10976402403,15734.59190794062,8542490.943965277
2019-03-21 11:00:00,12253.545432520967,36747.66206261081,16365.585824459207,8542490.943965277
2019-03-21 12:00:00,12253.545432520967,37359.06304448239,17086.059687904333,8542490.943965277
2019-03-21 13:00:00,12253.545432520967,37877.87810374183,17697.07453123779,8542490.943965277
2019-03-21 14:00:00,12253.545432520967,38206.48829516044,18142.974382948163,8542490.943965277
2019-03-21 15:00:00,12253.545432520967,38387.596593986,18463.04799815108,8542490.943965277
2019-03-21 16:00:00,12253.545432520967,38483.562161584305,18700.056565763723,8542490.943965277
2019-03-21 17:00:00,12253.545432520967,38431.05291229252,18820.860881211014,8542490.943965277
2019-03-21 18:00:00,12253.545432520967,38114.53927689338,18632.50743513831,8542490.943965277
2019-03-21 19:00:00,12253.545432520967,37662.08772348683,18289.36092482723,8542490.943965277
2019-03-21 20:00:00,12253.545432520967,37213.96600675619,17902.907568023045,8542490.943965277
2019-03-21 21:00:00,12253.545432520967,36868.771400148864,17469.117479437948,8542490.943965277
2019-03-21 22:00:00,12253.545432520967,35891.9725824629,16396.408700170854,8542490.943965277
2019-03-21 23:00:00,12253.545432520967,34721.64130526745,15156.896744718018,8542490.943965277
2019-03-22 00:00:00,12253.545432520967,33800.86679782605,14209.74227937281,8542490.943965277
2019-03-22 01:00:00,12253.545432520967,33124.42696402644,13487.927657772445,8542490.943965277
2019-03-22 02:00:00,12253.545432520967,32718.76933604317,13086.994155467786,8542490.943965277
2019-03-22 03:00:00,12253.545432520967,32477.031091832723,12805.624872427492,8542490.943965277
2019-03-22 04:00:00,12253.545432520967,32520.00410810924,12834.392169374652,8542490.943965277
2019-03-22 05:00:00,12253.545432520967,32905.909524742536,13140.657204894418,8542490.943965277
2019-03-22 06:00:00,12253.545432520967,33522.09418242618,13699.964186747484,8542490.943965277
2019-03-22 07:00:00,12253.545432520967,34127.91600369411,14061.875669817224,8542490.943965277
2019-03-22 08:00:00,12253.545432520967,34805.10484067451,14498.98266366479,8542490.943965277
2019-03-22 09:00:00,12253.545432520967,35470.56832280278,15037.26761850073,8542490.943965277
2019-03-22 10:00:00,12253.545432520967,36217.3951084269,15736.177402957652,8542490.943965277
2019-03-22 11:00:00,12253.545432520967,36832.94740701368,16367.17131947624,8542490.943965277
2019-03-22 12:00:00,12253.545432520967,37444.34838888526,17087.645182921366,8542490.943965277
2019-03-22 13:00:00,12253.545432520967,37963.163448144696,17698.660026254824,8542490.943965277
2019-03-22 14:00:00,12253.545432520967,38291.773639563304,18144.559877965195,8542490.943965277
2019-03-22 15:00:00,12253.545432520967,38472.88193838887,18464.633493168112,8542490.943965277
2019-03-22 16:00:00,12253.545432520967,38568.84750598717,18701.642060780756,8542490.943965277
2019-03-22 17:00:00,12253.545432520967,38516.33825669539,18822.446376228047,8542490.943965277
2019-03-22 18:00:00,12253.545432520967,38199.82462129625,18634.09293015534,8542490.943965277
2019-03-22 19:00:00,12253.545432520967,37747.3730678897,18290.946419844262,8542490.943965277
2019-03-22 20:00:00,12253.545432520967,37299.25135115906,17904.493063040078,8542490.943965277
2019-03-22 21:00:00,12253.545432520967,36954.05674455173,17470.70297445498,8542490.943965277
2019-03-22 22:00:00,12253.545432520967,35977.257926865765,16397.994195187886,8542490.943965277
2019-03-22 23:00:00,12253.545432520967,34806.92664967031,15158.48223973505,8542490.943965277
2019-03-23 00:00:00,12253.545432520967,33886.152142228915,14211.327774389842,8542490.943965277
2019-03-23 01:00:00,12253.545432520967,33209.712308429305,13489.513152789477,8542490.943965277
2019-03-23 02:00:00,12253.545432520967,32804.05468044604,13088.579650484819,8542490.943965277
2019-03-23 03:00:00,12253.545432520967,32562.316436235593,12807.210367444524,8542490.943965277
2019-03-23 04:00:00,12253.545432520967,32605.28945251211,12835.977664391685,8542490.943965277
2019-03-23 05:00:00,12253.545432520967,32991.1948691454,13142.24269991145,8542490.943965277
2019-03-23 06:00:00,12253.545432520967,33607.37952682905,13701.549681764516,8542490.943965277
2019-03-23 07:00:00,12253.545432520967,34213.201348096976,14063.461164834256,8542490.943965277
2019-03-23 08:00:00,12253.545432520967,34890.39018507738,14500.568158681823,8542490.943965277
2019-03-23 09:00:00,12253.545432520967,35555.85366720564,15038.853113517762,8542490.943965277
2019-03-23 10:00:00,12253.545432520967,36302.680452829765,15737.762897974684,8542490.943965277
2019-03-23 11:00:00,12253.545432520967,36918.232751416544,16368.756814493272,8542490.943965277
2019-03-23 12:00:00,12253.545432520967,37529.63373328812,17089.230677938398,8542490.943965277
2019-03-23 13:00:00,12253.545432520967,38048.44879254756,17700.245521271856,8542490.943965277
2019-03-23 14:00:00,12253.545432520967,38377.05898396617,18146.145372982228,8542490.943965277
2019-03-23 15:00:00,12253.545432520967,38558.167282791735,18466.218988185145,8542490.943965277
2019-03-23 16:00:00,12253.545432520967,38654.13285039004,18703.22755579779,8542490.943965277
2019-03-23 17:00:00,12253.545432520967,38601.623601098254,18824.03187124508,8542490.943965277
2019-03-23 18:00:00,12253.545432520967,38285.109965699114,18635.678425172373,8542490.943965277
2019-03-23 19:00:00,12253.545432520967,37832.65841229256,18292.531914861294,8542490.943965277
2019-03-23 20:00:00,12253.545432520967,37384.536695561925,17906.07855805711,8542490.943965277
2019-03-23 21:00:00,12253.545432520967,37039.342088954596,17472.288469472012,8542490.943965277
2019-03-23 22:00:00,12253.545432520967,36062.54327126863,16399.57969020492,8542490.943965277
2019-03-23 23:00:00,12253.545432520967,34892.21199407318,15160.067734752083,8542490.943965277
2019-03-24 00:00:00,12253.545432520967,33971.43748663178,14212.913269406874,8542490.943965277
2019-03-24 01:00:00,12253.545432520967,33294.99765283217,13491.09864780651,8542490.943965277
2019-03-24 02:00:00,12253.545432520967,32889.340024848905,13090.165145501851,8542490.943965277
2019-03-24 03:00:00,12253.545432520967,32647.60178063846,12808.795862461557,8542490.943965277
2019-03-24 04:00:00,12253.545432520967,32690.574796914974,12837.563159408717,8542490.943965277
2019-03-24 05:00:00,12253.545432520967,33076.48021354827,13143.828194928483,8542490.943965277
2019-03-24 06:00:00,12253.545432520967,33692.664871231915,13703.135176781549,8542490.943965277
2019-03-24 07:00:00,12253.545432520967,34298.48669249984,14065.046659851288,8542490.943965277
2019-03-24 08:00:00,12253.545432520967,34975.67552948024,14502.153653698855,8542490.943965277
2019-03-24 09:00:00,12253.545432520967,35641.13901160851,15040.438608534794,8542490.943965277
2019-03-24 10:00:00,12253.545432520967,36387.96579723263,15739.348392991717,8542490.943965277
2019-03-24 11:00:00,12253.545432520967,37003.51809581941,16370.342309510304,8542490.943965277
2019-03-24 12:00:00,12253.545432520967,37614.91907769099,17090.81617295543,8542490.943965277
2019-03-24 13:00:00,12253.545432520967,38133.73413695043,17701.83101628889,8542490.943965277
2019-03-24 14:00:00,12253.545432520967,38462.344328369036,18147.73086799926,8542490.943965277
2019-03-24 15:00:00,12253.545432520967,38643.4526271946,18467.804483202177,8542490.943965277
2019-03-24 16:00:00,12253.545432520967,38739.4181947929,18704.81305081482,8542490.943965277
2019-03-24 17:00:00,12253.545432520967,38686.90894550112,18825.61736626211,8542490.943965277
2019-03-24 18:00:00,12253.545432520967,38370.39531010198,18637.263920189405,8542490.943965277
2019-03-24 19:00:00,12253.545432520967,37917.94375669543,18294.117409878327,8542490.943965277
2019-03-24 20:00:00,12253.545432520967,37469.82203996479,17907.664053074142,8542490.943965277
2019-03-24 21:00:00,12253.545432520967,37124.62743335746,17473.873964489045,8542490.943965277
2019-03-24 22:00:00,12253.545432520967,36147.8286156715,16401.16518522195,8542490.943965277
2019-03-24 23:00:00,12253.545432520967,34977.497338476045,15161.653229769116,8542490.943965277
2019-03-25 00:00:00,12253.545432520967,34056.72283103465,14214.498764423906,8542490.943965277
2019-03-25 01:00:00,12253.545432520967,33380.28299723504,13492.684142823542,8542490.943965277
2019-03-25 02:00:00,12253.545432520967,32974.62536925177,13091.750640518883,8542490.943965277
2019-03-25 03:00:00,12253.545432520967,32732.887125041325,12810.381357478589,8542490.943965277
2019-03-25 04:00:00,12253.545432520967,32775.86014131784,12839.14865442575,8542490.943965277
2019-03-25 05:00:00,12253.545432520967,33161.765557951134,13145.413689945515,8542490.943965277
2019-03-25 06:00:00,12253.545432520967,33777.95021563478,13704.720671798581,8542490.943965277
2019-03-25 07:00:00,12253.545432520967,34383.77203690271,14066.63215486832,8542490.943965277
2019-03-25 08:00:00,12253.545432520967,35060.96087388311,14503.739148715887,8542490.943965277
2019-03-25 09:00:00,12253.545432520967,35726.424356011375,15042.024103551827,8542490.943965277
2019-03-25 10:00:00,12253.545432520967,36473.2511416355,15740.933888008749,8542490.943965277
2019-03-25 11:00:00,12253.545432520967,37088.80344022228,16371.927804527337,8542490.943965277
2019-03-25 12:00:00,12253.545432520967,37700.204422093855,17092.401667972463,8542490.943965277
2019-03-25 13:00:00,12253.545432520967,38219.019481353294,17703.41651130592,8542490.943965277
2019-03-25 14:00:00,12253.545432520967,38547.6296727719,18149.316363016293,8542490.943965277
2019-03-25 15:00:00,12253.545432520967,38728.73797159747,18469.38997821921,8542490.943965277
2019-03-25 16:00:00,12253.545432520967,38824.70353919577,18706.398545831857,8542490.943965277
2019-03-25 17:00:00,12253.545432520967,38772.194289903986,18827.202861279144,8542490.943965277
2019-03-25 18:00:00,12253.545432520967,38455.680654504846,18638.849415206438,8542490.943965277
2019-03-25 19:00:00,12253.545432520967,38003.229101098295,18295.70290489536,8542490.943965277
2019-03-25 20:00:00,12253.545432520967,37555.10738436766,17909.249548091175,8542490.943965277
2019-03-25 21:00:00,12253.545432520967,37209.91277776033,17475.459459506077,8542490.943965277
2019-03-25 22:00:00,12253.545432520967,36233.11396007436,16402.750680238987,8542490.943965277
2019-03-25 23:00:00,12253.545432520967,35062.78268287891,15163.238724786148,8542490.943965277
2019-03-26 00:00:00,12253.545432520967,34142.00817543751,14216.084259440939,8542490.943965277
2019-03-26 01:00:00,12253.545432520967,33465.5683416379,13494.269637840576,8542490.943965277
2019-03-26 02:00:00,12253.545432520967,33059.91071365464,13093.336135535916,8542490.943965277
2019-03-26 03:00:00,12253.545432520967,32818.172469444195,12811.966852495621,8542490.943965277
2019-03-26 04:00:00,12253.545432520967,32861.14548572071,12840.734149442784,8542490.943965277
2019-03-26 05:00:00,12253.545432520967,33247.05090235401,13146.999184962548,8542490.943965277
2019-03-26 06:00:00,12253.545432520967,33863.235560037654,13706.306166815613,8542490.943965277
2019-03-26 07:00:00,12253.545432520967,34469.05738130558,14068.217649885355,8542490.943965277
2019-03-26 08:00:00,12253.545432520967,35146.24621828598,14505.32464373292,8542490.943965277
2019-03-26 09:00:00,12253.545432520967,35811.70970041425,15043.609598568859,8542490.943965277
2019-03-26 10:00:00,12253.545432520967,36558.53648603837,15742.519383025783,8542490.943965277
2019-03-26 11:00:00,12253.545432520967,37174.08878462515,16373.51329954437,8542490.943965277
2019-03-26 12:00:00,12253.545432520967,37785.48976649673,17093.987162989495,8542490.943965277
2019-03-26 13:00:00,12253.545432520967,38304.30482575617,17705.002006322953,8542490.943965277
2019-03-26 14:00:00,12253.545432520967,38632.915017174775,18150.901858033325,8542490.943965277
2019-03-26 15:00:00,12253.545432520967,38814.02331600034,18470.97547323624,8542490.943965277
2019-03-26 16:00:00,12253.545432520967,38909.98888359864,18707.98404084889,8542490.943965277
2019-03-26 17:00:00,12253.545432520967,38857.47963430686,18828.788356296176,8542490.943965277
2019-03-26 18:00:00,12253.545432520967,38540.96599890772,18640.43491022347,8542490.943965277
2019-03-26 19:00:00,12253.545432520967,38088.51444550117,18297.28839991239,8542490.943965277
2019-03-26 20:00:00,12253.545432520967,37640.39272877053,17910.835043108207,8542490.943965277
2019-03-26 21:00:00,12253.545432520967,37295.1981221632,17477.04495452311,8542490.943965277
2019-03-26 22:00:00,12253.545432520967,36318.399304477236,16404.33617525602,8542490.943965277
2019-03-26 23:00:00,12253.545432520967,35148.068027281784,15164.82421980318,8542490.943965277
2019-03-27 00:00:00,12253.545432520967,34227.29351984039,14217.669754457971,8542490.943965277
2019-03-27 01:00:00,12253.545432520967,33550.85368604078,13495.855132857609,8542490.943965277
2019-03-27 02:00:00,12253.545432520967,33145.19605805751,13094.921630552948,8542490.943965277
2019-03-27 03:00:00,12253.545432520967,32903.45781384707,12813.552347512654,8542490.943965277
2019-03-27 04:00:00,12253.545432520967,32946.43083012359,12842.319644459816,8542490.943965277
2019-03-27 05:00:00,12253.545432520967,33332.33624675688,13148.58467997958,8542490.943965277
2019-03-27 06:00:00,12253.545432520967,33948.52090444053,13707.891661832646,8542490.943965277
2019-03-27 07:00:00,12253.545432520967,34554.342725708455,14069.803144902387,8542490.943965277
2019-03-27 08:00:00,12253.545432520967,35231.531562688855,14506.910138749952,8542490.943965277
2019-03-27 09:00:00,12253.545432520967,35896.99504481712,15045.195093585891,8542490.943965277
2019-03-27 10:00:00,12253.545432520967,36643.821830441244,15744.104878042815,8542490.943965277
2019-03-27 11:00:00,12253.545432520967,37259.37412902802,16375.098794561402,8542490.943965277
2019-03-27 12:00:00,12253.545432520967,37870.7751108996,17095.572658006527,8542490.943965277
2019-03-27 13:00:00,12253.545432520967,38389.59017015904,17706.587501339985,8542490.943965277
2019-03-27 14:00:00,12253.545432520967,38718.20036157765,18152.487353050357,8542490.943965277
2019-03-27 15:00:00,12253.545432520967,38899.308660403214,18472.560968253274,8542490.943965277
2019-03-27 16:00:00,12253.545432520967,38995.274228001515,18709.56953586592,8542490.943965277
2019-03-27 17:00:00,12253.545432520967,38942.76497870973,18830.37385131321,8542490.943965277
2019-03-27 18:00:00,12253.545432520967,38626.25134331059,18642.020405240502,8542490.943965277
2019-03-27 19:00:00,12253.545432520967,38173.79978990404,18298.873894929424,8542490.943965277
2019-03-27 20:00:00,12253.545432520967,37725.6780731734,17912.42053812524,8542490.943965277
2019-03-27 21:00:00,12253.545432520967,37380.483466566075,17478.630449540142,8542490.943965277
2019-03-27 22:00:00,12253.545432520967,36403.68464888011,16405.921670273052,8542490.943965277
2019-03-27 23:00:00,12253.545432520967,35233.35337168466,15166.409714820213,8542490.943965277
2019-03-28 00:00:00,12253.545432520967,34312.57886424326,14219.255249475003,8542490.943965277
2019-03-28 01:00:00,12253.545432520967,33636.13903044365,13497.440627874641,8542490.943965277
2019-03-28 02:00:00,12253.545432520967,33230.481402460384,13096.50712556998,8542490.943965277
2019-03-28 03:00:00,12253.545432520967,32988.74315824994,12815.137842529686,8542490.943965277
2019-03-28 04:00:00,12253.545432520967,33031.71617452646,12843.905139476848,8542490.943965277
2019-03-28 05:00:00,12253.545432520967,33417.621591159754,13150.170174996612,8542490.943965277
2019-03-28 06:00:00,12253.545432520967,34033.8062488434,13709.477156849678,8542490.943965277
2019-03-28 07:00:00,12253.545432520967,34639.62807011133,14071.38863991942,8542490.943965277
2019-03-28 08:00:00,12253.545432520967,35316.81690709173,14508.495633766985,8542490.943965277
2019-03-28 09:00:00,12253.545432520967,35982.280389219995,15046.780588602924,8542490.943965277
2019-03-28 10:00:00,12253.545432520967,36729.10717484412,15745.690373059848,8542490.943965277
2019-03-28 11:00:00,12253.545432520967,37344.6594734309,16376.684289578434,8542490.943965277
2019-03-28 12:00:00,12253.545432520967,37956.060455302475,17097.15815302356,8542490.943965277
2019-03-28 13:00:00,12253.545432520967,38474.875514561914,17708.172996357018,8542490.943965277
2019-03-28 14:00:00,12253.545432520967,38803.48570598052,18154.07284806739,8542490.943965277
2019-03-28 15:00:00,12253.545432520967,38984.59400480609,18474.146463270306,8542490.943965277
2019-03-28 16:00:00,12253.545432520967,39080.55957240439,18711.155030882954,8542490.943965277
2019-03-28 17:00:00,12253.545432520967,39028.050323112606,18831.95934633024,8542490.943965277
2019-03-28 18:00:00,12253.545432520967,38711.536687713466,18643.605900257535,8542490.943965277
2019-03-28 19:00:00,12253.545432520967,38259.085134306915,18300.459389946456,8542490.943965277
2019-03-28 20:00:00,12253.545432520967,37810.96341757628,17914.006033142272,8542490.943965277
2019-03-28 21:00:00,12253.545432520967,37465.76881096895,17480.215944557174,8542490.943965277
2019-03-28 22:00:00,12253.545432520967,36488.96999328298,16407.507165290084,8542490.943965277
2019-03-28 23:00:00,12253.545432520967,35318.63871608753,15167.995209837245,8542490.943965277
2019-03-29 00:00:00,12253.545432520967,34397.86420864613,14220.840744492036,8542490.943965277
2019-03-29 01:00:00,12253.545432520967,33721.42437484652,13499.026122891673,8542490.943965277
2019-03-29 02:00:00,12253.545432520967,33315.76674686326,13098.092620587013,8542490.943965277
2019-03-29 03:00:00,12253.545432520967,33074.028502652814,12816.723337546719,8542490.943965277
2019-03-29 04:00:00,12253.545432520967,33117.00151892933,12845.49063449388,8542490.943965277
2019-03-29 05:00:00,12253.545432520967,33502.90693556263,13151.755670013645,8542490.943965277
2019-03-29 06:00:00,12253.545432520967,34119.091593246274,13711.06265186671,8542490.943965277
2019-03-29 07:00:00,12253.545432520967,34724.9134145142,14072.974134936452,8542490.943965277
2019-03-29 08:00:00,12253.545432520967,35402.1022514946,14510.081128784017,8542490.943965277
2019-03-29 09:00:00,12253.545432520967,36067.56573362287,15048.366083619956,8542490.943965277
2019-03-29 10:00:00,12253.545432520967,36814.39251924699,15747.27586807688,8542490.943965277
2019-03-29 11:00:00,12253.545432520967,37429.94481783377,16378.269784595466,8542490.943965277
2019-03-29 12:00:00,12253.545432520967,38041.34579970535,17098.743648040592,8542490.943965277
2019-03-29 13:00:00,12253.545432520967,38560.16085896479,17709.75849137405,8542490.943965277
2019-03-29 14:00:00,12253.545432520967,38888.771050383395,18155.658343084422,8542490.943965277
2019-03-29 15:00:00,12253.545432520967,39069.87934920896,18475.73195828734,8542490.943965277
2019-03-29 16:00:00,12253.545432520967,39165.84491680726,18712.740525899986,8542490.943965277
2019-03-29 17:00:00,12253.545432520967,39113.33566751548,18833.544841347273,8542490.943965277
2019-03-29 18:00:00,12253.545432520967,38796.82203211634,18645.191395274567,8542490.943965277
2019-03-29 19:00:00,12253.545432520967,38344.37047870979,18302.04488496349,8542490.943965277
2019-03-29 20:00:00,12253.545432520967,37896.24876197915,17915.591528159304,8542490.943965277
2019-03-29 21:00:00,12253.545432520967,37551.05415537182,17481.801439574207,8542490.943965277
2019-03-29 22:00:00,12253.545432520967,36574.255337685856,16409.092660307117,8542490.943965277
2019-03-29 23:00:00,12253.545432520967,35403.924060490404,15169.580704854277,8542490.943965277
2019-03-30 00:00:00,12253.545432520967,34483.14955304901,14222.426239509068,8542490.943965277
2019-03-30 01:00:00,12253.545432520967,33806.7097192494,13500.611617908706,8542490.943965277
2019-03-30 02:00:00,12253.545432520967,33401.05209126613,13099.678115604049,8542490.943965277
2019-03-30 03:00:00,12253.545432520967,33159.31384705569,12818.308832563751,8542490.943965277
2019-03-30 04:00:00,12253.545432520967,33202.28686333221,12847.076129510913,8542490.943965277
2019-03-30 05:00:00,12253.545432520967,33588.1922799655,13153.341165030677,8542490.943965277
2019-03-30 06:00:00,12253.545432520967,34204.37693764915,13712.648146883743,8542490.943965277
2019-03-30 07:00:00,12253.545432520967,34810.198758917075,14074.559629953485,8542490.943965277
2019-03-30 08:00:00,12253.545432520967,35487.387595897475,14511.666623801051,8542490.943965277
2019-03-30 09:00:00,12253.545432520967,36152.85107802574,15049.951578636988,8542490.943965277
2019-03-30 10:00:00,12253.545432520967,36899.677863649864,15748.861363093913,8542490.943965277
2019-03-30 11:00:00,12253.545432520967,37515.23016223664,16379.8552796125,8542490.943965277
2019-03-30 12:00:00,12253.545432520967,38126.63114410822,17100.329143057625,8542490.943965277
2019-03-30 13:00:00,12253.545432520967,38645.44620336766,17711.343986391083,8542490.943965277
2019-03-30 14:00:00,12253.545432520967,38974.05639478627,18157.243838101458,8542490.943965277
2019-03-30 15:00:00,12253.545432520967,39155.164693611834,18477.31745330437,8542490.943965277
2019-03-30 16:00:00,12253.545432520967,39251.130261210135,18714.32602091702,8542490.943965277
2019-03-30 17:00:00,12253.545432520967,39198.62101191835,18835.13033636431,8542490.943965277
2019-03-30 18:00:00,12253.545432520967,38882.10737651921,18646.7768902916,8542490.943965277
2019-03-30 19:00:00,12253.545432520967,38429.65582311266,18303.63037998052,8542490.943965277
2019-03-30 20:00:00,12253.545432520967,37981.53410638202,17917.17702317634,8542490.943965277
2019-03-30 21:00:00,12253.545432520967,37636.339499774695,17483.38693459124,8542490.943965277
2019-03-30 22:00:00,12253.545432520967,36659.54068208873,16410.67815532415,8542490.943965277
2019-03-30 23:00:00,12253.545432520967,35489.20940489328,15171.16619987131,8542490.943965277
2019-03-31 00:00:00,12253.545432520967,34568.43489745188,14224.0117345261,8542490.943965277
2019-03-31 01:00:00,12253.545432520967,33891.99506365227,13502.197112925738,8542490.943965277
2019-03-31 02:00:00,12253.545432520967,33486.337435669004,13101.263610621081,8542490.943965277
2019-03-31 03:00:00,12253.545432520967,33244.59919145856,12819.894327580783,8542490.943965277
2019-03-31 04:00:00,12253.545432520967,33287.57220773508,12848.661624527946,8542490.943965277
2019-03-31 05:00:00,12253.545432520967,33673.477624368374,13154.92666004771,8542490.943965277
2019-03-31 06:00:00,12253.545432520967,34289.66228205202,13714.233641900775,8542490.943965277
2019-03-31 07:00:00,12253.545432520967,34895.48410331995,14076.145124970517,8542490.943965277
2019-03-31 08:00:00,12253.545432520967,35572.67294030035,14513.252118818084,8542490.943965277
2019-03-31 09:00:00,12253.545432520967,36238.136422428615,15051.53707365402,8542490.943965277
2019-03-31 10:00:00,12253.545432520967,36984.96320805274,15750.446858110945,8542490.943965277
2019-03-31 11:00:00,12253.545432520967,37600.51550663952,16381.440774629533,8542490.943965277
2019-03-31 12:00:00,12253.545432520967,38211.916488511095,17101.914638074657,8542490.943965277
2019-03-31 13:00:00,12253.545432520967,38730.731547770534,17712.929481408115,8542490.943965277
2019-03-31 14:00:00,12253.545432520967,39059.34173918914,18158.82933311849,8542490.943965277
2019-03-31 15:00:00,12253.545432520967,39240.45003801471,18478.902948321404,8542490.943965277
2019-03-31 16:00:00,12253.545432520967,39336.41560561301,18715.91151593405,8542490.943965277
2019-03-31 17:00:00,12253.545432520967,39283.906356321226,18836.71583138134,8542490.943965277
2019-03-31 18:00:00,12253.545432520967,38967.392720922086,18648.362385308632,8542490.943965277
2019-03-31 19:00:00,12253.545432520967,38514.941167515535,18305.215874997553,8542490.943965277
2019-03-31 20:00:00,12253.545432520967,38066.8194507849,17918.762518193373,8542490.943965277
2019-03-31 21:00:00,12253.545432520967,37721.62484417757,17484.97242960827,8542490.943965277
2019-03-31 22:00:00,12253.545432520967,36744.8260264916,16412.26365034118,8542490.943965277
2019-03-31 23:00:00,12253.545432520967,35574.49474929615,15172.751694888342,8542490.943965277
2019-04-01 00:00:00,12253.545432520967,34653.72024185475,14225.597229543133,8542490.943965277
2019-04-01 01:00:00,12253.545432520967,33977.28040805514,13503.78260794277,8542490.943965277
2019-04-01 02:00:00,12253.545432520967,33571.62278007188,13102.849105638114,8542490.943965277
2019-04-01 03:00:00,12253.545432520967,33329.884535861434,12821.479822597816,8542490.943965277
2019-04-01 04:00:00,12253.545432520967,33372.85755213795,12850.247119544978,8542490.943965277
2019-04-01 05:00:00,12253.545432520967,33758.76296877125,13156.512155064742,8542490.943965277
2019-04-01 06:00:00,12253.545432520967,34374.947626454894,13715.819136917808,8542490.943965277
2019-04-01 07:00:00,12253.545432520967,34980.76944772282,14077.73061998755,8542490.943965277
2019-04-01 08:00:00,12253.545432520967,35657.95828470322,14514.837613835116,8542490.943965277
2019-04-01 09:00:00,12253.545432520967,36323.42176683149,15053.122568671053,8542490.943965277
2019-04-01 10:00:00,12253.545432520967,37070.24855245561,15752.032353127977,8542490.943965277
2019-04-01 11:00:00,12253.545432520967,37685.80085104239,16383.026269646565,8542490.943965277
2019-04-01 12:00:00,12253.545432520967,38297.20183291397,17103.50013309169,8542490.943965277
2019-04-01 13:00:00,12253.545432520967,38816.01689217341,17714.514976425147,8542490.943965277
2019-04-01 14:00:00,12253.545432520967,39144.627083592015,18160.414828135523,8542490.943965277
2019-04-01 15:00:00,12253.545432520967,39325.73538241758,18480.488443338436,8542490.943965277
2019-04-01 16:00:00,12253.545432520967,39421.70095001588,18717.497010951083,8542490.943965277
